eval_times,actual_survival_probability,CoxPH,RSF,GBSA,DeepHit,NMTLR,svm,super_learner
17.21212121212121,0.49358991807705394,0.9937716340503281,0.5354600383365948,0.4855502848778577,0.5357373523391056,0.6328179796135386,0.5003795383753702,0.6207823255869442
17.454545454545453,0.49358991807705394,0.9936684603319983,0.532740849573728,0.48041452947325014,0.5302329316283717,0.6311295646609681,0.4971722418540602,0.6174169245492364
17.6969696969697,0.49358991807705394,0.9935652866136684,0.5300216608108611,0.4752787740686426,0.5238806278215915,0.626946676660467,0.49396494533275015,0.6140515235115286
17.93939393939394,0.49358991807705394,0.9934621128953386,0.5273024720479943,0.4701430186640351,0.5174032265088373,0.6223957516528942,0.4907576488114402,0.6106861224738207
18.181818181818183,0.4487181073427763,0.9931259300569726,0.5185403706081084,0.4530518054734005,0.5109258251960831,0.6178448266453213,0.48273047393907353,0.6004905388961432
18.424242424242426,0.4487181073427763,0.9927120775119277,0.5077639649425495,0.4319754396874238,0.5044484238833289,0.6132939016377483,0.4730966729496881,0.5880182278051426
18.666666666666668,0.4487181073427763,0.9922982249668829,0.4969875592769907,0.4108990739014471,0.49713634561609327,0.6078343899161727,0.46346287196030267,0.575545916714142
18.90909090909091,0.4487181073427763,0.9918843724218381,0.4862111536114318,0.3898227081154703,0.4893310491484824,0.6018379860454135,0.4538290709709172,0.5630736056231413
19.151515151515152,0.39886053986024556,0.9917291777174463,0.0,0.38191907094572913,0.48152575268087155,0.5958415821746543,0.4502163955998977,0.5583964889640162
19.393939393939394,0.39886053986024556,0.9917291777174463,0.0,0.38191907094572913,0.47372045621326064,0.5898451783038952,0.4502163955998977,0.5583964889640162
19.636363636363637,0.39886053986024556,0.9917291777174463,0.0,0.38191907094572913,0.4666050645438107,0.5852789824659174,0.4502163955998977,0.5583964889640162
19.87878787878788,0.39886053986024556,0.9917291777174463,0.0,0.38191907094572913,0.46058841014550583,0.5829905253468137,0.4502163955998977,0.5583964889640162
20.12121212121212,0.39886053986024556,0.9917291777174463,0.0,0.38191907094572913,0.454571755747201,0.5807020682277101,0.4502163955998977,0.5583964889640162
20.363636363636363,0.39886053986024556,0.9917291777174463,0.0,0.38191907094572913,0.4485551013488962,0.5784136111086065,0.4502163955998977,0.5583964889640162
20.606060606060606,0.39886053986024556,0.9917291777174463,0.0,0.38191907094572913,0.4424402247173617,0.5760959396860014,0.4502163955998977,0.5583964889640162
20.848484848484848,0.39886053986024556,0.9917291777174463,0.0,0.38191907094572913,0.43573601468644957,0.573602982442387,0.4502163955998977,0.5583964889640162
21.09090909090909,0.39886053986024556,0.9917291777174463,0.0,0.38191907094572913,0.4290318046555374,0.5711100251987727,0.4502163955998977,0.5583964889640162
21.333333333333336,0.39886053986024556,0.9917291777174463,0.0,0.38191907094572913,0.4223275946246252,0.5686170679551583,0.4502163955998977,0.5583964889640162
21.575757575757578,0.39886053986024556,0.9917291777174463,0.0,0.38191907094572913,0.41562338459371306,0.566124110711544,0.4502163955998977,0.5583964889640162
21.81818181818182,0.39886053986024556,0.9917291777174463,0.0,0.38191907094572913,0.40821215510368336,0.5646088683243954,0.4502163955998977,0.5583964889640162
22.060606060606062,0.39886053986024556,0.9917291777174463,0.0,0.38191907094572913,0.40072236789597393,0.5632022609212984,0.4502163955998977,0.5583964889640162
22.303030303030305,0.39886053986024556,0.9917291777174463,0.0,0.38191907094572913,0.3932325806882645,0.5617956535182015,0.4502163955998977,0.5583964889640162
22.545454545454547,0.39886053986024556,0.9917291777174463,0.0,0.38191907094572913,0.3857427934805551,0.5603890461151045,0.4502163955998977,0.5583964889640162
22.78787878787879,0.39886053986024556,0.9917291777174463,0.0,0.38191907094572913,0.37840458148657663,0.5589407668370591,0.4502163955998977,0.5583964889640162
23.03030303030303,0.39886053986024556,0.9917291777174463,0.0,0.38191907094572913,0.3711454522128056,0.5574707457112142,0.4502163955998977,0.5583964889640162
23.272727272727273,0.39886053986024556,0.9917291777174463,0.0,0.38191907094572913,0.36388632293903456,0.5560007245853693,0.4502163955998977,0.5583964889640162
23.515151515151516,0.39886053986024556,0.9917291777174463,0.0,0.38191907094572913,0.3566271936652635,0.5545307034595245,0.4502163955998977,0.5583964889640162
23.757575757575758,0.39886053986024556,0.9917291777174463,0.0,0.38191907094572913,0.34990158797514553,0.552827755008081,0.4502163955998977,0.5583964889640162
24.0,0.39886053986024556,0.9917291777174463,0.0,0.38191907094572913,0.3439302742481231,0.5507954955101013,0.4502163955998977,0.5583964889640162
